CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
00:00;0.823295;17.7144;7.17786;24.7809;16.8496;2.20788;377.685;355.65;21.1094
01:00;0.85829;23.2934;7.39288;26.7836;18.4274;2.57852;405.907;372.9;27.2363
02:00;1.28996;9.54422;7.14757;19.5283;14.0378;1.45506;314.254;375.98;11.7668
03:00;0.3;4.32604;7.38623;16.5857;12.524;1.06965;282.139;371.225;5.96962
04:00;0.623424;12.2294;7.50741;18.1059;12.8269;1.72848;296.73;361.314;14.8768
05:00;1.3347;7.6063;7.10914;22.2958;14.1239;1.48254;286.058;351.088;9.87002
11:00;0.3;16.7611;7.00127;17.3504;13.4693;2.04404;323.448;340.802;19.8936
12:00;14.8595;11.5;7.92857;24.4464;17.8994;1.59027;306.233;326.603;13.9
13:00;0.654812;14.2;6.28381;21.4594;15.7358;1.78494;277.804;318.089;16.9
14:00;0.842596;11.7;6.86605;20.7577;14.9885;2.6859;272.493;268.984;15.8
15:00;0.417239;9.8;6.6466;24.0599;18.6086;3.32949;281.658;265.296;14.9
16:00;0.345805;9.3;6.19071;28.1907;22.9879;2.1147;241.592;262.951;12.5
17:00;0.313245;9.8;5.92988;17.43;13.9461;1.61937;234.123;265.541;12.3
18:00;0.3;13.1;6.40055;18.3509;14.7393;1.89509;243.168;266.12;16
19:00;0.755739;15.5;5.84047;18.8964;14.7226;3.06138;246.54;268.709;20.2
20:00;1.88326;29.4;5.93283;18.6502;15.8656;7.20281;326.947;271.783;40.4
21:00;0.53792;27.9;5.52275;22.1133;19.0421;6.09367;282.435;279.264;37.3
