CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
00:00;3.734;25.7389;3.0727;21.0005;12.3069;2.32323;297.271;289.315;29.305
01:00;3.6152;19.3633;3.386;19.1792;11.7468;1.84625;267.069;292.483;22.1919
02:00;3.32;13.3792;2.5444;14.047;9.39393;1.24176;233.455;289.456;15.2869
03:00;2.8292;9.45872;3.4266;13.9414;8.30026;1.0693;232.847;285.76;11.0901
04:00;2.7116;11.071;4.0015;8.48488;6.34825;1.06099;219.456;272.99;12.7002
05:00;1.838;15.1743;5.981;10.7392;7.00871;1.68068;202.143;260.53;17.7532
06:00;1.736;29.6287;6.9112;15.8097;8.67954;8.04592;278.518;254.828;41.9712
07:00;3.092;34.7544;8.5745;25.3365;10.5251;13.8653;336.691;258.431;56.0259
08:00;2.384;33.2336;11.2921;27.9613;10.778;15.5006;297.682;258.483;57.0191
09:00;0.9692;29.8959;12.4359;26.3186;10.2718;15.1067;230.795;253.948;53.0666
10:00;0.9776;23.3636;4.7323;35.7778;9.72378;9.6885;209.104;250.905;38.2302
11:00;1.0508;19.2644;3.785;28.6973;8.87036;7.44667;206.233;247.578;30.6872
12:00;1.3184;17.2048;2.6589;25.0795;8.95544;6.14182;188.117;243.66;26.6226
13:00;1.55;20.4032;2.0397;37.8098;10.9322;8.19591;205.013;244.019;32.9796
14:00;1.33831;26.5046;2.67877;36.7234;9.95063;12.1759;222.201;239.091;45.1893
16:00;1.88299;31.8998;3.03122;43.5323;10.8099;16.83;198.594;222.735;57.8103
17:00;1.27255;21.8183;2.62261;58.5312;13.5434;6.52146;196.924;208.58;31.8206
18:00;1.32315;21.8853;2.86349;35.685;9.37747;6.03652;202.348;203.741;31.1516
19:00;0.311983;27.2135;3.29722;28.7005;9.06805;5.57929;204.752;202.776;35.771
20:00;0.466486;31.3185;2.54724;35.4507;9.80562;7.67806;222.389;202.564;43.1966
21:00;0.634247;45.3206;2.27755;46.2267;12.5212;3.62253;318.307;207.46;50.8741
22:00;0.783068;39.9599;1;51.5088;14.8701;1.97095;347.575;223.645;42.9787
23:00;2.11894;45.7138;2.59306;35.463;15.7631;7.0743;463.764;239.136;56.5616
00:00;0.783339;37.6261;2.16672;54.1326;27.5857;6.48544;424.481;269.332;47.5768
01:00;1.12779;38.6272;1.16922;31.3429;17.6282;5.90524;449.528;297.567;47.6943
